Log_exposure,Actions_taken,Liberal,Unconstitutional,Precedent_alteration,Unanimous,Year_of_decision,Lower_court_disagreement
0.0,0,1,0,0,0,1988.0,1
0.0,0,1,0,0,1,1988.0,0
0.0,0,0,0,0,0,1988.0,1
0.0,0,1,0,0,1,1988.0,0
0.0,0,1,1,0,0,1988.0,0
0.0,0,0,0,0,0,1988.0,0
0.0,0,1,0,0,0,1988.0,0
0.0,0,1,0,0,0,1988.0,0
0.0,0,0,0,0,1,1988.0,0
0.0,0,1,0,0,0,1988.0,1
0.0,0,0,0,0,1,1988.0,1
0.0,0,0,0,0,1,1988.0,1
0.0,0,1,0,0,1,1988.0,1
0.0,0,0,0,0,0,1988.0,1
0.0,1,1,0,0,1,1988.0,1
0.0,0,1,0,0,0,1988.0,0
0.0,0,1,1,0,1,1988.0,1
0.0,0,1,0,0,0,1988.0,0
0.69,1,1,0,0,0,1988.0,0
0.0,0,0,0,0,0,1988.0,1
0.0,0,1,0,0,1,1988.0,0
0.0,0,1,0,0,1,1988.0,0
0.0,0,0,0,0,1,1988.0,0
0.0,0,1,0,0,1,1988.0,0
0.0,0,0,0,0,0,1988.0,0
0.0,0,1,0,0,0,1988.0,0
0.0,0,0,0,0,1,1988.0,0
0.0,0,0,0,0,1,1988.0,1
0.0,0,0,0,0,1,1988.0,0
0.0,0,0,0,0,0,1988.0,0
0.0,0,0,0,0,0,1988.0,1
0.0,0,1,0,0,1,1988.0,0
0.0,0,1,0,0,0,1988.0,0
0.0,0,0,0,0,1,1988.0,0
0.0,0,1,1,0,0,1988.0,0
0.0,0,0,0,0,1,1988.0,0
0.0,0,1,0,0,1,1988.0,1
0.0,0,0,0,0,0,1988.0,0
0.0,0,1,0,0,0,1988.0,0
0.0,0,1,0,0,0,1988.0,0
0.0,0,0,0,0,0,1988.0,0
0.0,0,1,0,0,0,1988.0,1
0.0,0,1,0,0,0,1988.0,0
0.0,0,1,0,0,1,1988.0,0
0.0,0,0,0,0,0,1988.0,0
0.0,0,0,0,0,0,1988.0,1
0.0,0,1,0,0,0,1988.0,0
0.0,0,0,0,0,0,1988.0,0
0.69,1,1,0,0,0,1988.0,0
0.0,0,1,0,0,0,1988.0,0
0.0,0,1,0,0,0,1988.0,0
0.0,0,1,0,0,1,1988.0,1
0.0,0,0,0,0,0,1988.0,0
0.0,0,0,0,0,0,1988.0,0
0.0,0,0,0,0,0,1988.0,0
0.0,0,0,0,0,0,1988.0,1
0.0,0,0,0,0,0,1988.0,1
0.0,0,1,0,0,0,1988.0,1
0.0,0,0,0,0,0,1988.0,1
0.0,0,1,0,0,0,1988.0,0
0.0,0,1,0,0,1,1988.0,1
0.0,0,1,0,0,1,1988.0,1
0.0,0,1,1,0,0,1988.0,1
0.0,0,1,0,0,1,1988.0,1
0.0,0,1,0,0,1,1988.0,1
0.0,0,1,0,0,0,1988.0,0
0.0,0,0,0,0,0,1988.0,0
0.0,0,0,0,0,0,1988.0,0
0.0,0,0,0,0,0,1988.0,1
0.0,0,1,0,0,1,1988.0,0
0.0,0,0,0,0,0,1988.0,0
0.0,0,0,0,0,1,1988.0,0
0.0,0,0,0,0,0,1988.0,1
0.0,0,1,1,0,0,1988.0,0
0.0,0,1,0,0,0,1988.0,1
0.0,0,0,0,0,0,1988.0,0
0.0,0,1,0,0,0,1988.0,1
